project_name,num_features,reduction_percentage,feature_names
DecisionTree_20_features_reduced_by_20_percent1,20,20,"Veggies, BMI, MentHlth, Age, Sex, HvyAlcoholConsump, Fruits, Education, GenHlth, CholCheck, DiffWalk, HighChol, PhysActivity, AnyHealthcare, PhysHlth, Smoker, Stroke, Income, HighBP, HeartDiseaseorAttack"
DecisionTree_20_features_reduced_by_40_percent1,20,40,"Veggies, BMI, MentHlth, Age, Sex, HvyAlcoholConsump, Fruits, Education, GenHlth, CholCheck, DiffWalk, HighChol, PhysActivity, AnyHealthcare, PhysHlth, Smoker, Stroke, Income, HighBP, HeartDiseaseorAttack"
DecisionTree_20_features_reduced_by_60_percent1,20,60,"Veggies, BMI, MentHlth, Age, Sex, HvyAlcoholConsump, Fruits, Education, GenHlth, CholCheck, DiffWalk, HighChol, PhysActivity, AnyHealthcare, PhysHlth, Smoker, Stroke, Income, HighBP, HeartDiseaseorAttack"
DecisionTree_20_features_reduced_by_80_percent1,20,80,"Veggies, BMI, MentHlth, Age, Sex, HvyAlcoholConsump, Fruits, Education, GenHlth, CholCheck, DiffWalk, HighChol, PhysActivity, AnyHealthcare, PhysHlth, Smoker, Stroke, Income, HighBP, HeartDiseaseorAttack"
DecisionTree_19_features_reduced_by_0_percent1,19,0,"NoDocbcCost, HighChol, Smoker, HvyAlcoholConsump, MentHlth, PhysHlth, Education, AnyHealthcare, BMI, Income, DiffWalk, Stroke, HighBP, CholCheck, GenHlth, Fruits, Sex, Veggies, Age"
DecisionTree_19_features_reduced_by_20_percent1,19,20,"NoDocbcCost, HighChol, Smoker, HvyAlcoholConsump, MentHlth, PhysHlth, Education, AnyHealthcare, BMI, Income, DiffWalk, Stroke, HighBP, CholCheck, GenHlth, Fruits, Sex, Veggies, Age"
DecisionTree_19_features_reduced_by_40_percent1,19,40,"NoDocbcCost, HighChol, Smoker, HvyAlcoholConsump, MentHlth, PhysHlth, Education, AnyHealthcare, BMI, Income, DiffWalk, Stroke, HighBP, CholCheck, GenHlth, Fruits, Sex, Veggies, Age"
DecisionTree_19_features_reduced_by_60_percent1,19,60,"NoDocbcCost, HighChol, Smoker, HvyAlcoholConsump, MentHlth, PhysHlth, Education, AnyHealthcare, BMI, Income, DiffWalk, Stroke, HighBP, CholCheck, GenHlth, Fruits, Sex, Veggies, Age"
DecisionTree_19_features_reduced_by_80_percent1,19,80,"NoDocbcCost, HighChol, Smoker, HvyAlcoholConsump, MentHlth, PhysHlth, Education, AnyHealthcare, BMI, Income, DiffWalk, Stroke, HighBP, CholCheck, GenHlth, Fruits, Sex, Veggies, Age"
DecisionTree_18_features_reduced_by_0_percent1,18,0,"MentHlth, Fruits, HeartDiseaseorAttack, Stroke, BMI, DiffWalk, HighChol, AnyHealthcare, HighBP, Sex, CholCheck, PhysHlth, HvyAlcoholConsump, PhysActivity, Education, Age, Veggies, GenHlth"
DecisionTree_18_features_reduced_by_20_percent1,18,20,"MentHlth, Fruits, HeartDiseaseorAttack, Stroke, BMI, DiffWalk, HighChol, AnyHealthcare, HighBP, Sex, CholCheck, PhysHlth, HvyAlcoholConsump, PhysActivity, Education, Age, Veggies, GenHlth"
