project_name,num_features,reduction_percentage,feature_names
XGBoost_13_features_reduced_by_40_percent1,13,40,"contact, emp.var.rate, job, cons.conf.idx, nr.employed, education, poutcome, age, month, housing, y, marital, default"
XGBoost_13_features_reduced_by_60_percent1,13,60,"contact, emp.var.rate, job, cons.conf.idx, nr.employed, education, poutcome, age, month, housing, y, marital, default"
XGBoost_13_features_reduced_by_80_percent1,13,80,"contact, emp.var.rate, job, cons.conf.idx, nr.employed, education, poutcome, age, month, housing, y, marital, default"
XGBoost_12_features_reduced_by_0_percent1,12,0,"pdays, age, cons.price.idx, cons.conf.idx, previous, marital, month, contact, education, emp.var.rate, euribor3m, loan"
XGBoost_12_features_reduced_by_20_percent1,12,20,"pdays, age, cons.price.idx, cons.conf.idx, previous, marital, month, contact, education, emp.var.rate, euribor3m, loan"
XGBoost_12_features_reduced_by_40_percent1,12,40,"pdays, age, cons.price.idx, cons.conf.idx, previous, marital, month, contact, education, emp.var.rate, euribor3m, loan"
XGBoost_12_features_reduced_by_60_percent1,12,60,"pdays, age, cons.price.idx, cons.conf.idx, previous, marital, month, contact, education, emp.var.rate, euribor3m, loan"
XGBoost_12_features_reduced_by_80_percent1,12,80,"pdays, age, cons.price.idx, cons.conf.idx, previous, marital, month, contact, education, emp.var.rate, euribor3m, loan"
XGBoost_11_features_reduced_by_0_percent1,11,0,"emp.var.rate, age, loan, marital, poutcome, education, pdays, day_of_week, cons.conf.idx, euribor3m, default"
XGBoost_11_features_reduced_by_20_percent1,11,20,"emp.var.rate, age, loan, marital, poutcome, education, pdays, day_of_week, cons.conf.idx, euribor3m, default"
XGBoost_11_features_reduced_by_40_percent1,11,40,"emp.var.rate, age, loan, marital, poutcome, education, pdays, day_of_week, cons.conf.idx, euribor3m, default"
XGBoost_11_features_reduced_by_60_percent1,11,60,"emp.var.rate, age, loan, marital, poutcome, education, pdays, day_of_week, cons.conf.idx, euribor3m, default"
XGBoost_11_features_reduced_by_80_percent1,11,80,"emp.var.rate, age, loan, marital, poutcome, education, pdays, day_of_week, cons.conf.idx, euribor3m, default"
XGBoost_10_features_reduced_by_0_percent1,10,0,"housing, contact, marital, previous, emp.var.rate, poutcome, age, education, loan, y"
XGBoost_10_features_reduced_by_20_percent1,10,20,"housing, contact, marital, previous, emp.var.rate, poutcome, age, education, loan, y"
XGBoost_10_features_reduced_by_40_percent1,10,40,"housing, contact, marital, previous, emp.var.rate, poutcome, age, education, loan, y"
XGBoost_10_features_reduced_by_60_percent1,10,60,"housing, contact, marital, previous, emp.var.rate, poutcome, age, education, loan, y"
XGBoost_10_features_reduced_by_80_percent1,10,80,"housing, contact, marital, previous, emp.var.rate, poutcome, age, education, loan, y"
XGBoost_9_features_reduced_by_0_percent1,9,0,"pdays, job, poutcome, day_of_week, emp.var.rate, loan, contact, education, housing"
XGBoost_9_features_reduced_by_20_percent1,9,20,"pdays, job, poutcome, day_of_week, emp.var.rate, loan, contact, education, housing"
XGBoost_9_features_reduced_by_40_percent1,9,40,"pdays, job, poutcome, day_of_week, emp.var.rate, loan, contact, education, housing"
XGBoost_9_features_reduced_by_60_percent1,9,60,"pdays, job, poutcome, day_of_week, emp.var.rate, loan, contact, education, housing"
XGBoost_9_features_reduced_by_80_percent1,9,80,"pdays, job, poutcome, day_of_week, emp.var.rate, loan, contact, education, housing"
XGBoost_8_features_reduced_by_0_percent1,8,0,"default, job, cons.price.idx, emp.var.rate, month, nr.employed, previous, education"
XGBoost_8_features_reduced_by_20_percent1,8,20,"default, job, cons.price.idx, emp.var.rate, month, nr.employed, previous, education"
XGBoost_8_features_reduced_by_40_percent1,8,40,"default, job, cons.price.idx, emp.var.rate, month, nr.employed, previous, education"
XGBoost_8_features_reduced_by_60_percent1,8,60,"default, job, cons.price.idx, emp.var.rate, month, nr.employed, previous, education"
XGBoost_8_features_reduced_by_80_percent1,8,80,"default, job, cons.price.idx, emp.var.rate, month, nr.employed, previous, education"
XGBoost_7_features_reduced_by_0_percent1,7,0,"default, job, pdays, cons.conf.idx, loan, age, day_of_week"
XGBoost_7_features_reduced_by_20_percent1,7,20,"default, job, pdays, cons.conf.idx, loan, age, day_of_week"
XGBoost_7_features_reduced_by_40_percent1,7,40,"default, job, pdays, cons.conf.idx, loan, age, day_of_week"
XGBoost_7_features_reduced_by_60_percent1,7,60,"default, job, pdays, cons.conf.idx, loan, age, day_of_week"
XGBoost_7_features_reduced_by_80_percent1,7,80,"default, job, pdays, cons.conf.idx, loan, age, day_of_week"
XGBoost_6_features_reduced_by_0_percent1,6,0,"emp.var.rate, previous, nr.employed, poutcome, euribor3m, loan"
XGBoost_6_features_reduced_by_20_percent1,6,20,"emp.var.rate, previous, nr.employed, poutcome, euribor3m, loan"
XGBoost_6_features_reduced_by_40_percent1,6,40,"emp.var.rate, previous, nr.employed, poutcome, euribor3m, loan"
XGBoost_6_features_reduced_by_60_percent1,6,60,"emp.var.rate, previous, nr.employed, poutcome, euribor3m, loan"
XGBoost_6_features_reduced_by_80_percent1,6,80,"emp.var.rate, previous, nr.employed, poutcome, euribor3m, loan"
XGBoost_5_features_reduced_by_0_percent1,5,0,"euribor3m, cons.price.idx, cons.conf.idx, loan, poutcome"
XGBoost_5_features_reduced_by_20_percent1,5,20,"euribor3m, cons.price.idx, cons.conf.idx, loan, poutcome"
XGBoost_5_features_reduced_by_40_percent1,5,40,"euribor3m, cons.price.idx, cons.conf.idx, loan, poutcome"
XGBoost_5_features_reduced_by_60_percent1,5,60,"euribor3m, cons.price.idx, cons.conf.idx, loan, poutcome"
XGBoost_5_features_reduced_by_80_percent1,5,80,"euribor3m, cons.price.idx, cons.conf.idx, loan, poutcome"
XGBoost_4_features_reduced_by_0_percent1,4,0,"emp.var.rate, contact, loan, cons.conf.idx"
XGBoost_4_features_reduced_by_20_percent1,4,20,"emp.var.rate, contact, loan, cons.conf.idx"
XGBoost_4_features_reduced_by_40_percent1,4,40,"emp.var.rate, contact, loan, cons.conf.idx"
XGBoost_4_features_reduced_by_60_percent1,4,60,"emp.var.rate, contact, loan, cons.conf.idx"
XGBoost_4_features_reduced_by_80_percent1,4,80,"emp.var.rate, contact, loan, cons.conf.idx"
XGBoost_3_features_reduced_by_0_percent1,3,0,"education, job, pdays"
XGBoost_3_features_reduced_by_20_percent1,3,20,"education, job, pdays"
XGBoost_3_features_reduced_by_40_percent1,3,40,"education, job, pdays"
XGBoost_3_features_reduced_by_60_percent1,3,60,"education, job, pdays"
