energy_consumed,num_num_features,num_cat_features,number_of_instances,model
2.0460432828864826e-07,2,4,27126.6,1.0
1.5206442454554134e-07,2,4,18084.4,1.0
1.0889856451891928e-07,2,4,9042.199999999997,1.0
3.649906081005207e-07,1,5,45211.0,1.0
3.354794283394667e-07,1,5,36168.8,1.0
1.964119436201549e-07,1,5,27126.6,1.0
1.418841937063715e-07,1,5,18084.4,1.0
1.1151747770883153e-07,1,5,9042.199999999997,1.0
2.748966543125183e-07,1,3,45211.0,1.0
2.054389102017417e-07,1,3,36168.8,1.0
2.406051974109384e-07,1,3,27126.6,1.0
1.3350714914344685e-07,1,3,18084.4,1.0
1.392769624938713e-07,1,3,9042.199999999997,1.0
2.6091308410488845e-07,1,4,45211.0,1.0
2.1139550267232866e-07,1,4,36168.8,1.0
1.6873406668916388e-07,1,4,27126.6,1.0
1.4048757509448888e-07,1,4,18084.4,1.0
1.7459347110565838e-07,1,4,9042.199999999997,1.0
2.276455731629945e-07,2,2,45211.0,1.0
2.9641810686068015e-07,2,2,36168.8,1.0
1.6576770121901065e-07,2,2,27126.6,1.0
1.411994006745469e-07,2,2,18084.4,1.0
1.0872341452846337e-07,2,2,9042.199999999997,1.0
3.687246317895188e-07,0,4,45211.0,1.0
2.9748666524634855e-07,0,4,36168.8,1.0
1.867604692102355e-07,0,4,27126.6,1.0
1.642781551961687e-07,0,4,18084.4,1.0
1.1972369597363772e-07,0,4,9042.199999999997,1.0
2.43928956458856e-07,2,1,45211.0,1.0
1.8911567484590506e-07,2,1,36168.8,1.0
2.292820043860249e-07,2,1,27126.6,1.0
1.4881500270550733e-07,2,1,18084.4,1.0
1.0571528621262084e-07,2,1,9042.199999999997,1.0
2.0310716661192097e-07,2,0,45211.0,1.0
2.589038667307857e-07,2,0,36168.8,1.0
1.732691305005574e-07,2,0,27126.6,1.0
1.2672775710092944e-07,2,0,18084.4,1.0
1.7095936754230937e-07,2,0,9042.199999999997,1.0
1.5479558028144109e-07,0,1,45211.0,1.0
1.5856642195608908e-07,0,1,36168.8,1.0
1.315440552631723e-07,0,1,27126.6,1.0
1.2746648862957956e-07,0,1,18084.4,1.0
1.349623970357546e-07,0,1,9042.199999999997,1.0
4.832689522188756e-07,3,10,45211.0,1.0
4.726536700157643e-07,3,10,36168.8,1.0
2.074466307708968e-07,3,10,27126.6,1.0
1.5808747477624117e-07,3,10,18084.4,1.0
1.258945315061687e-07,3,10,9042.199999999997,1.0
3.098230548908356e-07,3,10,45211.0,1.0
2.552345721121836e-07,3,10,36168.8,1.0
2.814982661776513e-07,3,10,27126.6,1.0
1.456886421177236e-07,3,10,18084.4,1.0
1.1521344662469349e-07,3,10,9042.199999999997,1.0
3.409906888140945e-07,3,9,45211.0,1.0
2.4430686967409404e-07,3,9,36168.8,1.0
1.9975143280438108e-07,3,9,27126.6,1.0
1.832000173847822e-07,3,9,18084.4,1.0
2.1366713433154573e-07,3,9,9042.199999999997,1.0
3.774601024472051e-07,2,8,45211.0,1.0
2.567675067833383e-07,2,8,36168.8,1.0
2.051409390575525e-07,2,8,27126.6,1.0
1.50424768329079e-07,2,8,18084.4,1.0
1.1951567099660882e-07,2,8,9042.199999999997,1.0
4.85478584714656e-07,2,8,45211.0,1.0
3.417865458747353e-07,2,8,36168.8,1.0
2.2285239456222282e-07,2,8,27126.6,1.0
1.5882468643111578e-07,2,8,18084.4,1.0
1.2122017431061576e-07,2,8,9042.199999999997,1.0
3.0391362521489405e-07,2,8,45211.0,1.0
2.5627758228034104e-07,2,8,36168.8,1.0
2.556518867186242e-07,2,8,27126.6,1.0
1.6817032034244528e-07,2,8,18084.4,1.0
1.4944158424845633e-07,2,8,9042.199999999997,1.0
3.238232089309653e-07,2,9,45211.0,1.0
2.472997355592573e-07,2,9,36168.8,1.0
1.8606982554350306e-07,2,9,27126.6,1.0
2.496284720624924e-07,2,9,18084.4,1.0
1.4838212984007746e-07,2,9,9042.199999999997,1.0
2.751175523836638e-07,1,6,45211.0,1.0
3.0743028489774186e-07,1,6,36168.8,1.0
1.963857653946536e-07,1,6,27126.6,1.0
1.5862721634928478e-07,1,6,18084.4,1.0
1.212840929403885e-07,1,6,9042.199999999997,1.0
5.117034051191796e-07,1,8,45211.0,1.0
2.282332739762044e-07,1,8,36168.8,1.0
2.37142142580827e-07,1,8,27126.6,1.0
1.4988093861676236e-07,1,8,18084.4,1.0
2.664238094217176e-07,1,8,9042.199999999997,1.0
2.6085884296157425e-07,2,5,45211.0,1.0
5.214890275591542e-07,2,5,36168.8,1.0
4.776164344760522e-07,2,5,27126.6,1.0
1.478509499096011e-07,2,5,18084.4,1.0
1.1776173535003589e-07,2,5,9042.199999999997,1.0
2.636778216118627e-07,2,4,45211.0,1.0
2.206326738572293e-07,2,4,36168.8,1.0
1.8917817788456485e-07,2,4,27126.6,1.0
2.2852790462315575e-07,2,4,18084.4,1.0
1.178715458223047e-07,2,4,9042.199999999997,1.0
2.485113804090765e-07,1,5,45211.0,1.0
2.238178958608236e-07,1,5,36168.8,1.0
1.9868686457508986e-07,1,5,27126.6,1.0
1.401070158004182e-07,1,5,18084.4,1.0
1.7639803678624352e-07,1,5,9042.199999999997,1.0
4.125172708285795e-07,1,4,45211.0,1.0
2.215392421183222e-07,1,4,36168.8,1.0
1.6445779545898002e-07,1,4,27126.6,1.0
1.626824404492153e-07,1,4,18084.4,1.0
1.0554734040144669e-07,1,4,9042.199999999997,1.0
2.719649144597093e-07,1,3,45211.0,1.0
3.404423235689238e-07,1,3,36168.8,1.0
1.6206471814863718e-07,1,3,27126.6,1.0
1.3351696496910233e-07,1,3,18084.4,1.0
1.101136642420089e-07,1,3,9042.199999999997,1.0
2.293063182312633e-07,0,4,45211.0,1.0
2.0736263447462186e-07,0,4,36168.8,1.0
1.842080564094633e-07,0,4,27126.6,1.0
3.791047152289037e-07,0,4,18084.4,1.0
1.063928619472184e-07,0,4,9042.199999999997,1.0
2.464676660393808e-07,0,4,45211.0,1.0
2.0713864658217882e-07,0,4,36168.8,1.0
2.484381742023188e-07,0,4,27126.6,1.0
1.603937291535355e-07,0,4,18084.4,1.0
2.7152985199993254e-07,0,4,9042.199999999997,1.0
4.0055342596638694e-07,1,1,45211.0,1.0
1.9247947497610265e-07,1,1,36168.8,1.0
1.720710149715564e-07,1,1,27126.6,1.0
1.5771957763010708e-07,1,1,18084.4,1.0
1.2171396729172557e-07,1,1,9042.199999999997,1.0
2.3831021707943974e-07,0,0,45211.0,1.0
5.097018548510985e-07,0,0,36168.8,1.0
1.604472337334705e-07,0,0,27126.6,1.0
1.3203308635739734e-07,0,0,18084.4,1.0
1.295839307790124e-07,0,0,9042.199999999997,1.0
1.811981184406856e-07,1,0,45211.0,1.0
1.724183247602519e-07,1,0,36168.8,1.0
1.5492371009410517e-07,1,0,27126.6,1.0
2.4176879475514093e-07,1,0,18084.4,1.0
1.051213922801253e-07,1,0,9042.199999999997,1.0
2.8895957089035724e-07,3,10,45211.0,1.0
2.724851895658908e-07,3,10,36168.8,1.0
2.12344236413426e-07,3,10,27126.6,1.0
1.8795727343078609e-07,3,10,18084.4,1.0
2.935327039712219e-07,3,10,9042.199999999997,1.0
2.8458732985301245e-07,3,9,45211.0,1.0
2.500405231451926e-07,3,9,36168.8,1.0
2.356819739341316e-07,3,9,27126.6,1.0
1.641920015905877e-07,3,9,18084.4,1.0
1.2053542566213258e-07,3,9,9042.199999999997,1.0
2.7701058344367386e-07,3,8,45211.0,1.0
6.660093777898308e-07,3,8,36168.8,1.0
1.995057027326968e-07,3,8,27126.6,1.0
1.552545125933749e-07,3,8,18084.4,1.0
1.1884964987075365e-07,3,8,9042.199999999997,1.0
2.832763591828148e-07,3,7,45211.0,1.0
2.591084913112556e-07,3,7,36168.8,1.0
3.312986072574455e-07,3,7,27126.6,1.0
1.554679153276892e-07,3,7,18084.4,1.0
1.3978618221295216e-07,3,7,9042.199999999997,1.0
3.2964618197891265e-07,3,9,45211.0,1.0
2.3709056416009849e-07,3,9,36168.8,1.0
2.403508770799413e-07,3,9,27126.6,1.0
1.7903427640400577e-07,3,9,18084.4,1.0
2.594982532092319e-07,3,9,9042.199999999997,1.0
2.771823517034339e-07,1,8,45211.0,1.0
2.285635125584425e-07,1,8,36168.8,1.0
1.9311218292083746e-07,1,8,27126.6,1.0
1.9909533280648853e-07,1,8,18084.4,1.0
1.0740153563347121e-07,1,8,9042.199999999997,1.0
4.641475519242199e-07,3,6,45211.0,1.0
2.324530958200437e-07,3,6,36168.8,1.0
1.95115303387057e-07,3,6,27126.6,1.0
1.4230004126956274e-07,3,6,18084.4,1.0
1.1811452717867928e-07,3,6,9042.199999999997,1.0
3.832048670180181e-07,1,7,45211.0,1.0
2.327959345034793e-07,1,7,36168.8,1.0
4.767698074303755e-07,1,7,27126.6,1.0
1.8112979327573466e-07,1,7,18084.4,1.0
1.2600149982568433e-07,1,7,9042.199999999997,1.0
2.704095313260445e-07,0,9,45211.0,1.0
2.1070106139733173e-07,0,9,36168.8,1.0
2.1367539585096693e-07,0,9,27126.6,1.0
3.081382595205974e-07,0,9,18084.4,1.0
1.4676298003501468e-07,0,9,9042.199999999997,1.0
2.500253710463262e-07,1,6,45211.0,1.0
2.5161486355601585e-07,1,6,36168.8,1.0
1.950780720471813e-07,1,6,27126.6,1.0
1.912600970889697e-07,1,6,18084.4,1.0
1.1838975870280896e-07,1,6,9042.199999999997,1.0
6.582444340033868e-07,0,7,45211.0,1.0
2.075738684278703e-07,0,7,36168.8,1.0
1.9934411662082614e-07,0,7,27126.6,1.0
1.547581953541845e-07,0,7,18084.4,1.0
1.2002382732639996e-07,0,7,9042.199999999997,1.0
2.6224576744324525e-07,2,4,45211.0,1.0
4.555609795301684e-07,2,4,36168.8,1.0
1.9026358668775681e-07,2,4,27126.6,1.0
1.384061073278847e-07,2,4,18084.4,1.0
1.0372426497977157e-07,2,4,9042.199999999997,1.0
2.845677760150365e-07,1,4,45211.0,1.0
2.802211857235509e-07,1,4,36168.8,1.0
1.7813191998256017e-07,1,4,27126.6,1.0
3.638600273572794e-07,1,4,18084.4,1.0
1.1505440671195784e-07,1,4,9042.199999999997,1.0
2.287112578798972e-07,1,4,45211.0,1.0
2.3782874401250525e-07,1,4,36168.8,1.0
1.8182524938715185e-07,1,4,27126.6,1.0
1.6342614105168553e-07,1,4,18084.4,1.0
2.33976841005238e-07,1,4,9042.199999999997,1.0
3.697807731896319e-07,0,4,45211.0,1.0
2.0166074429855346e-07,0,4,36168.8,1.0
1.796052706868068e-07,0,4,27126.6,1.0
1.4201145053044054e-07,0,4,18084.4,1.0
1.0857752589193601e-07,0,4,9042.199999999997,1.0
2.2590627525359095e-07,0,1,45211.0,1.0
5.611555958492116e-07,0,1,36168.8,1.0
1.6600949383953578e-07,0,1,27126.6,1.0
1.3957541911521632e-07,0,1,18084.4,1.0
2.717372439615753e-07,0,1,9042.199999999997,1.0
2.2593680403386122e-07,2,1,45211.0,1.0
3.185144147078569e-07,2,1,36168.8,1.0
3.1423636938497017e-07,2,1,27126.6,1.0
1.350015521368025e-07,2,1,18084.4,1.0
1.092376137906589e-07,2,1,9042.199999999997,1.0
2.298048612515737e-07,1,1,45211.0,1.0
2.230303348773709e-07,1,1,36168.8,1.0
1.5654228703371904e-07,1,1,27126.6,1.0
1.739066163493893e-07,1,1,18084.4,1.0
1.9225813114038226e-07,1,1,9042.199999999997,1.0
1.668086065324638e-07,0,0,45211.0,1.0
1.7367994316676536e-07,0,0,36168.8,1.0
1.4805069230331154e-07,0,0,27126.6,1.0
1.815348380417466e-07,0,0,18084.4,1.0
9.932215226601533e-08,0,0,9042.199999999997,1.0
7.947454959028417e-07,3,10,45211.0,1.0
2.511339160547424e-07,3,10,36168.8,1.0
2.282599851039575e-07,3,10,27126.6,1.0
1.647323210757653e-07,3,10,18084.4,1.0
1.241927306273283e-07,3,10,9042.199999999997,1.0
2.9076706131592e-07,3,10,45211.0,1.0
2.542004784370673e-07,3,10,36168.8,1.0
6.279856383803741e-07,3,10,27126.6,1.0
1.542718061692641e-07,3,10,18084.4,1.0
1.3412215828894761e-07,3,10,9042.199999999997,1.0
3.180495706086125e-07,3,9,45211.0,1.0
2.461057791646858e-07,3,9,36168.8,1.0
2.28466422487246e-07,3,9,27126.6,1.0
3.649191782420126e-07,3,9,18084.4,1.0
1.2961181575317624e-07,3,9,9042.199999999997,1.0
3.068191471124414e-07,3,8,45211.0,1.0
2.7693295466734624e-07,3,8,36168.8,1.0
2.0642190678093666e-07,3,8,27126.6,1.0
1.9259396916317608e-07,3,8,18084.4,1.0
2.900638968822023e-07,3,8,9042.199999999997,1.0
7.947126631693714e-07,2,7,45211.0,1.0
2.355906467164461e-07,2,7,36168.8,1.0
2.0107917103208215e-07,2,7,27126.6,1.0
1.92864362382655e-07,2,7,18084.4,1.0
1.6576664010244717e-07,2,7,9042.199999999997,1.0
2.892460257599952e-07,3,7,45211.0,1.0
6.148535731275236e-07,3,7,36168.8,1.0
2.004209117027737e-07,3,7,27126.6,1.0
1.6989916221670378e-07,3,7,18084.4,1.0
1.3137289934800518e-07,3,7,9042.199999999997,1.0
3.432550971097549e-07,3,8,45211.0,1.0
2.531111160401957e-07,3,8,36168.8,1.0
5.214527061636747e-07,3,8,27126.6,1.0
3.208380677612393e-07,3,8,18084.4,1.0
1.505733786931766e-07,3,8,9042.199999999997,1.0
2.8600291696319704e-07,2,6,45211.0,1.0
2.596020541619105e-07,2,6,36168.8,1.0
2.949173050648016e-07,2,6,27126.6,1.0
1.476764381065247e-07,2,6,18084.4,1.0
2.038900918068976e-07,2,6,9042.199999999997,1.0
2.551398974709527e-07,1,6,45211.0,1.0
2.512123700358239e-07,1,6,36168.8,1.0
2.154033731838152e-07,1,6,27126.6,1.0
2.3867818761876456e-07,1,6,18084.4,1.0
1.2002229950667244e-07,1,6,9042.199999999997,1.0
5.903920942586814e-07,2,5,45211.0,1.0
3.573279364617418e-07,2,5,36168.8,1.0
1.8070350959634298e-07,2,5,27126.6,1.0
1.624704072764871e-07,2,5,18084.4,1.0
1.0260748139545389e-07,2,5,9042.199999999997,1.0
3.620616541694391e-07,1,4,45211.0,1.0
3.530685322756553e-07,1,4,36168.8,1.0
4.49938259962437e-07,1,4,27126.6,1.0
2.078126625343026e-07,1,4,18084.4,1.0
1.2534441498650672e-07,1,4,9042.199999999997,1.0
2.887018374207805e-07,2,4,45211.0,1.0
2.1024718819616186e-07,2,4,36168.8,1.0
1.835820347565055e-07,2,4,27126.6,1.0
2.919390510740212e-07,2,4,18084.4,1.0
2.826150143270449e-07,2,4,9042.199999999997,1.0
2.48525387403586e-07,2,3,45211.0,1.0
2.341344496855729e-07,2,3,36168.8,1.0
1.9273015230586082e-07,2,3,27126.6,1.0
1.4287954713836372e-07,2,3,18084.4,1.0
1.6681198221400942e-07,2,3,9042.199999999997,1.0
6.426910182199209e-07,2,3,45211.0,1.0
2.0122249720164602e-07,2,3,36168.8,1.0
1.8690864705301162e-07,2,3,27126.6,1.0
2.1025511492654106e-07,2,3,18084.4,1.0
1.768967724799748e-07,2,3,9042.199999999997,1.0
2.2952015046232402e-07,2,2,45211.0,1.0
2.228819135355783e-07,2,2,36168.8,1.0
4.3222898710862666e-07,2,2,27126.6,1.0
1.7964085113312145e-07,2,2,18084.4,1.0
2.0069593680899645e-07,2,2,9042.199999999997,1.0
2.323776092129669e-07,1,1,45211.0,1.0
2.5104446647775253e-07,1,1,36168.8,1.0
2.6517598312744265e-07,1,1,27126.6,1.0
3.578026243768465e-07,1,1,18084.4,1.0
1.3160973701512073e-07,1,1,9042.199999999997,1.0
2.507736303929657e-07,1,1,45211.0,1.0
2.271467480588601e-07,1,1,36168.8,1.0
1.588327745695198e-07,1,1,27126.6,1.0
1.5627929660796428e-07,1,1,18084.4,1.0
1.767119109465259e-07,1,1,9042.199999999997,1.0
3.009276364153064e-07,0,1,45211.0,1.0
2.953567156813127e-07,0,1,36168.8,1.0
2.0146431188853362e-07,0,1,27126.6,1.0
2.358756952111839e-07,0,1,18084.4,1.0
1.417272185426555e-07,0,1,9042.199999999997,1.0
1.589457036051398e-07,0,1,45211.0,1.0
4.349775129038689e-07,0,1,36168.8,1.0
1.9737128648254533e-07,0,1,27126.6,1.0
1.854035455451393e-07,0,1,18084.4,1.0
1.2948744458804465e-07,0,1,9042.199999999997,1.0
4.921461927177815e-07,3,10,45211.0,1.0
3.754106413321602e-07,3,10,36168.8,1.0
3.6749672807066724e-07,3,10,27126.6,1.0
3.22765501752858e-07,3,10,18084.4,1.0
1.914771229055785e-07,3,10,9042.199999999997,1.0
3.4636247192894294e-07,3,10,45211.0,1.0
2.912112972616241e-07,3,10,36168.8,1.0
2.529632075564021e-07,3,10,27126.6,1.0
2.625972414130552e-07,3,10,18084.4,1.0
2.588263181486481e-07,3,10,9042.199999999997,1.0
4.050886897706126e-07,2,9,45211.0,1.0
4.001085739168453e-07,2,9,36168.8,1.0
3.0217123775198865e-07,2,9,27126.6,1.0
2.475699161691915e-07,2,9,18084.4,1.0
1.287658367204535e-07,2,9,9042.199999999997,1.0
5.179489033242943e-07,3,7,45211.0,1.0
5.157477505053975e-07,3,7,36168.8,1.0
5.722675876899707e-07,3,7,27126.6,1.0
2.4341993243777125e-07,3,7,18084.4,1.0
1.5927271569024828e-07,3,7,9042.199999999997,1.0
3.962167736972334e-07,2,9,45211.0,1.0
3.657339309089973e-07,2,9,36168.8,1.0
3.655389528002061e-07,2,9,27126.6,1.0
1.630640220244257e-07,2,9,18084.4,1.0
2.15452710700548e-07,2,9,9042.199999999997,1.0
4.011409487278191e-07,2,8,45211.0,1.0
2.493712301192217e-07,2,8,36168.8,1.0
2.621300193236999e-07,2,8,27126.6,1.0
4.353039760866927e-07,2,8,18084.4,1.0
1.5846239957075642e-07,2,8,9042.199999999997,1.0
3.442832982899644e-07,2,7,45211.0,1.0
3.191878258854154e-07,2,7,36168.8,1.0
2.920810190284505e-07,2,7,27126.6,1.0
2.130268387231304e-07,2,7,18084.4,1.0
2.056841408011679e-07,2,7,9042.199999999997,1.0
5.991355312168404e-07,2,6,45211.0,1.0
2.4780324865585296e-07,2,6,36168.8,1.0
2.7894045367853934e-07,2,6,27126.6,1.0
2.1820462087513685e-07,2,6,18084.4,1.0
1.65200853078002e-07,2,6,9042.199999999997,1.0
2.559625319837425e-07,2,5,45211.0,1.0
6.28213985525387e-07,2,5,36168.8,1.0
2.785059772021568e-07,2,5,27126.6,1.0
2.443713079628651e-07,2,5,18084.4,1.0
1.1780653479339285e-07,2,5,9042.199999999997,1.0
2.8973810467303137e-07,1,5,45211.0,1.0
3.318059093898127e-07,1,5,36168.8,1.0
5.671664363722408e-07,1,5,27126.6,1.0
3.541299963298015e-07,1,5,18084.4,1.0
1.8544754034640697e-07,1,5,9042.199999999997,1.0
6.422876897947086e-07,1,4,45211.0,1.0
3.354142837674267e-07,1,4,36168.8,1.0
2.5936253095399784e-07,1,4,27126.6,1.0
2.4034815383149384e-07,1,4,18084.4,1.0
3.268085741648166e-07,1,4,9042.199999999997,1.0
4.109194935881533e-07,1,3,45211.0,1.0
3.7408528159580283e-07,1,3,36168.8,1.0
2.716662454794358e-07,1,3,27126.6,1.0
2.43416668107683e-07,1,3,18084.4,1.0
1.5744909047195205e-07,1,3,9042.199999999997,1.0
5.952623904411465e-07,0,3,45211.0,1.0
3.449664196321263e-07,0,3,36168.8,1.0
2.558104251369919e-07,0,3,27126.6,1.0
2.185085498361635e-07,0,3,18084.4,1.0
2.206966306958849e-07,0,3,9042.199999999997,1.0
4.238594892093615e-07,2,3,45211.0,1.0
3.096858787102974e-07,2,3,36168.8,1.0
2.7013089840289066e-07,2,3,27126.6,1.0
1.8543239682003334e-07,2,3,18084.4,1.0
1.5931366292332117e-07,2,3,9042.199999999997,1.0
3.483861497402864e-07,2,1,45211.0,1.0
3.050824745938978e-07,2,1,36168.8,1.0
2.791617353593918e-07,2,1,27126.6,1.0
3.444369459490797e-07,2,1,18084.4,1.0
1.5764743391830258e-07,2,1,9042.199999999997,1.0
3.726847868104718e-07,1,2,45211.0,1.0
2.961407714843113e-07,1,2,36168.8,1.0
2.4159885014341856e-07,1,2,27126.6,1.0
2.134389239876732e-07,1,2,18084.4,1.0
2.585500420263998e-07,1,2,9042.199999999997,1.0
5.971692915348589e-07,0,2,45211.0,1.0
2.7648519917016125e-07,0,2,36168.8,1.0
3.251024122619129e-07,0,2,27126.6,1.0
2.010002282986534e-07,0,2,18084.4,1.0
1.4933727573507994e-07,0,2,9042.199999999997,1.0
3.190185844070786e-07,1,1,45211.0,1.0
5.320167108038731e-07,1,1,36168.8,1.0
2.49056443633688e-07,1,1,27126.6,1.0
2.058592775483704e-07,1,1,18084.4,1.0
1.4207359481689413e-07,1,1,9042.199999999997,1.0
4.708657944724514e-07,0,1,45211.0,1.0
2.240618073311554e-07,0,1,36168.8,1.0
3.2155287105928844e-07,0,1,27126.6,1.0
2.8878121761408697e-07,0,1,18084.4,1.0
1.407098709852209e-07,0,1,9042.199999999997,1.0
5.154180879384917e-07,3,10,45211.0,1.0
4.2829361931176713e-07,3,10,36168.8,1.0
2.9553372462942204e-07,3,10,27126.6,1.0
2.39965022871426e-07,3,10,18084.4,1.0
2.7828671538574985e-07,3,10,9042.199999999997,1.0
4.126768462750382e-07,2,10,45211.0,1.0
3.812039792764053e-07,2,10,36168.8,1.0
2.914136645277824e-07,2,10,27126.6,1.0
2.3386909603383785e-07,2,10,18084.4,1.0
1.7738067838965645e-07,2,10,9042.199999999997,1.0
6.456938860365983e-07,3,9,45211.0,1.0
7.053468766733002e-07,3,9,36168.8,1.0
2.98941164101052e-07,3,9,27126.6,1.0
1.463496253220203e-07,3,9,18084.4,1.0
1.811623161857925e-07,3,9,9042.199999999997,1.0
4.229675528869041e-07,3,7,45211.0,1.0
6.77623843927601e-07,3,7,36168.8,1.0
5.225588198502212e-07,3,7,27126.6,1.0
2.4511922722316133e-07,3,7,18084.4,1.0
1.7427727280543577e-07,3,7,9042.199999999997,1.0
3.97117353878558e-07,2,9,45211.0,1.0
3.637418570067693e-07,2,9,36168.8,1.0
2.9734299469560537e-07,2,9,27126.6,1.0
3.8802902873612773e-07,2,9,18084.4,1.0
1.54136285803664e-07,2,9,9042.199999999997,1.0
4.27223872298378e-07,2,8,45211.0,1.0
3.560298760920786e-07,2,8,36168.8,1.0
3.110197723496337e-07,2,8,27126.6,1.0
2.3569088915691186e-07,2,8,18084.4,1.0
3.1501018176236865e-07,2,8,9042.199999999997,1.0
7.683641805144564e-07,1,8,45211.0,1.0
4.052223714906076e-07,1,8,36168.8,1.0
2.669724510774865e-07,1,8,27126.6,1.0
2.2519637470496602e-07,1,8,18084.4,1.0
1.8885232706351325e-07,1,8,9042.199999999997,1.0
3.687580843123013e-07,1,7,45211.0,1.0
4.44520496095922e-07,1,7,36168.8,1.0
2.9434635264199945e-07,1,7,27126.6,1.0
2.359035587455261e-07,1,7,18084.4,1.0
1.912943934651897e-07,1,7,9042.199999999997,1.0
4.629019192513322e-07,2,6,45211.0,1.0
4.146554505051528e-07,2,6,36168.8,1.0
3.475374612207817e-07,2,6,27126.6,1.0
3.6266216416758346e-07,2,6,18084.4,1.0
1.875883060771836e-07,2,6,9042.199999999997,1.0
3.781601297770168e-07,0,7,45211.0,1.0
3.0140830056249496e-07,0,7,36168.8,1.0
4.863399850799195e-07,0,7,27126.6,1.0
2.345095543033597e-07,0,7,18084.4,1.0
2.57261692071956e-07,0,7,9042.199999999997,1.0
3.835686789241461e-07,3,2,45211.0,1.0
3.245451773050769e-07,3,2,36168.8,1.0
2.605100288150829e-07,3,2,27126.6,1.0
2.103249225254129e-07,3,2,18084.4,1.0
1.7776409143354816e-07,3,2,9042.199999999997,1.0
6.33866216638934e-07,1,3,45211.0,1.0
3.300347712663805e-07,1,3,36168.8,1.0
2.887971597162202e-07,1,3,27126.6,1.0
1.946197252174089e-07,1,3,18084.4,1.0
1.567549336788135e-07,1,3,9042.199999999997,1.0
3.4814511548170734e-07,0,4,45211.0,1.0
5.989244729345148e-07,0,4,36168.8,1.0
4.557859116569792e-07,0,4,27126.6,1.0
2.245808312788237e-07,0,4,18084.4,1.0
1.207420126057615e-07,0,4,9042.199999999997,1.0
3.8454753755811705e-07,0,5,45211.0,1.0
3.012671837809144e-07,0,5,36168.8,1.0
2.589914635417599e-07,0,5,27126.6,1.0
2.521923078256805e-07,0,5,18084.4,1.0
1.5834453954489116e-07,0,5,9042.199999999997,1.0
3.71790752827413e-07,0,3,45211.0,1.0
3.068556663705143e-07,0,3,36168.8,1.0
2.5571915946481265e-07,0,3,27126.6,1.0
1.7868323798009245e-07,0,3,18084.4,1.0
2.637700291203752e-07,0,3,9042.199999999997,1.0
6.313800718241207e-07,1,3,45211.0,1.0
2.827666556155843e-07,1,3,36168.8,1.0
2.495805198739416e-07,1,3,27126.6,1.0
2.443668068452906e-07,1,3,18084.4,1.0
1.74214624000039e-07,1,3,9042.199999999997,1.0
3.312393788928603e-07,0,2,45211.0,1.0
5.698454603821625e-07,0,2,36168.8,1.0
2.428006732437401e-07,0,2,27126.6,1.0
2.2134011534439602e-07,0,2,18084.4,1.0
1.415084879823149e-07,0,2,9042.199999999997,1.0
3.1599427489305125e-07,0,1,45211.0,1.0
3.243645910535836e-07,0,1,36168.8,1.0
4.305954155592594e-07,0,1,27126.6,1.0
3.0983417105441425e-07,0,1,18084.4,1.0
1.4278084753237234e-07,0,1,9042.199999999997,1.0
2.576727880750696e-07,0,1,45211.0,1.0
2.750128273833576e-07,0,1,36168.8,1.0
1.8580424453527186e-07,0,1,27126.6,1.0
1.7518842212767697e-07,0,1,18084.4,1.0
1.219310796194704e-07,0,1,9042.199999999997,1.0
4.087447440785279e-07,3,10,45211.0,1.0
3.578015564421043e-07,3,10,36168.8,1.0
3.115505519185212e-07,3,10,27126.6,1.0
2.391306549462671e-07,3,10,18084.4,1.0
2.0016506380266545e-07,3,10,9042.199999999997,1.0
6.981198977185462e-07,3,10,45211.0,1.0
3.501981636004025e-07,3,10,36168.8,1.0
2.952112977749897e-07,3,10,27126.6,1.0
2.508520512118493e-07,3,10,18084.4,1.0
3.0936310419949425e-07,3,10,9042.199999999997,1.0
4.6578702441567866e-07,3,9,45211.0,1.0
4.964711041126672e-07,3,9,36168.8,1.0
4.6477569317883333e-07,3,9,27126.6,1.0
2.318918468689745e-07,3,9,18084.4,1.0
1.5289524908136328e-07,3,9,9042.199999999997,1.0
3.94052323861413e-07,3,8,45211.0,1.0
3.206629590042415e-07,3,8,36168.8,1.0
3.4622423652864306e-07,3,8,27126.6,1.0
2.5003184814623744e-07,3,8,18084.4,1.0
1.521640606905648e-07,3,8,9042.199999999997,1.0
4.378641081802926e-07,2,9,45211.0,1.0
3.640422675440884e-07,2,9,36168.8,1.0
2.912757022457097e-07,2,9,27126.6,1.0
2.804383743437535e-07,2,9,18084.4,1.0
2.8430195440705573e-07,2,9,9042.199999999997,1.0
4.256956029267814e-07,1,10,45211.0,1.0
3.3395033288595896e-07,1,10,36168.8,1.0
2.909481114966184e-07,1,10,27126.6,1.0
2.721851743606547e-07,1,10,18084.4,1.0
1.7285199369527825e-07,1,10,9042.199999999997,1.0
6.307639772229676e-07,2,6,45211.0,1.0
3.68884430958537e-07,2,6,36168.8,1.0
3.038045586082364e-07,2,6,27126.6,1.0
2.2277243672457805e-07,2,6,18084.4,1.0
1.4979969658371477e-07,2,6,9042.199999999997,1.0
3.935382858819341e-07,2,6,45211.0,1.0
5.823612887757514e-07,2,6,36168.8,1.0
2.569512348094981e-07,2,6,27126.6,1.0
2.471791013512201e-07,2,6,18084.4,1.0
2.045831196381997e-07,2,6,9042.199999999997,1.0
3.860740775962768e-07,1,5,45211.0,1.0
